Iteration Step: -1
-1.074190 0.339427 1.148900 
0.857021 -0.173895 -0.193304 
1.183080 -1.517930 -0.752648 
-1.561998 -1.837886 1.377666 
-1.191382 0.546831 -0.095401 
1.541002 -1.816401 -1.079928 
0.227607 -1.115330 -1.562120 
0.889126 -1.931394 -0.894742 
-0.949309 1.190527 1.433576 
-1.037568 -1.663442 -1.252296 
-0.735313 -1.741203 1.492172 
-0.278512 1.191870 1.226539 
-0.997284 -0.372997 1.441878 
-1.512925 -1.474105 -0.445509 
1.790033 -0.583819 -1.921262 
-1.305887 1.420881 0.575396 
-0.114200 -0.492752 1.032685 
0.311594 1.780633 -0.605060 
0.385693 -0.935148 0.708457 
1.850093 1.323710 -0.643513 
-0.407300 -1.126438 0.917814 
-1.424787 1.083346 -0.879727 
1.338481 -1.543687 -0.707968 
0.304147 -1.715934 -0.766686 
-1.096408 0.012757 -1.644642 
1.479598 1.510971 0.454787 
0.483352 0.353099 0.740074 
-1.398785 -0.072207 -0.450880 
1.239845 -1.306497 1.940062 
-1.959349 -1.522446 -0.232368 
1.399884 -1.059297 1.723624 
-0.731162 0.963103 -0.693808 
-1.916990 0.410840 1.368023 
-0.899747 1.203589 -1.834590 
1.083834 -0.688559 0.726402 
-1.809076 -0.440138 0.527665 
-1.817988 1.263527 -0.693930 
-1.782708 0.536210 -1.470321 
-1.778191 1.141819 1.509995 
1.427107 1.393536 0.626789 
0.674886 1.089450 -1.515488 
0.070254 -1.752556 -1.874996 
1.191870 -0.808924 -1.882321 
0.101138 1.477279 -0.589923 
-1.750603 -1.516465 -0.855800 
1.989746 0.932829 -0.598346 
-1.085788 -0.754112 1.544176 
1.985839 -0.091494 0.336985 
-1.532334 -0.676107 -0.042421 
0.250923 -0.363842 -0.380322 
-0.318186 -1.866207 -1.808954 
0.407788 1.654897 -0.336985 
1.380352 0.430128 1.553819 
-1.252785 -1.672231 1.917600 
1.089083 -1.567248 0.240913 
-0.902676 0.503494 -0.909146 
1.553331 -0.020203 1.768548 
-0.327464 0.357250 0.451613 
0.188787 -1.499008 -1.934324 
1.609363 1.300272 -0.445997 
0.636189 0.308542 1.746086 
1.836665 0.008972 -1.770379 
-0.998749 0.452467 -1.196997 
-0.061586 0.602130 -0.242012 
-1.408063 -1.283914 0.018372 
-1.763176 0.283761 -1.732902 
-1.501816 0.701499 1.218970 
-1.045015 -0.130436 1.105197 
1.717887 -0.092959 1.684683 
-1.484848 0.032289 -1.314310 
0.189886 1.704215 -1.013886 
-0.712729 -0.677938 -1.373760 
-0.421216 1.688467 -0.181463 
-0.079897 -0.435377 0.385205 
0.437452 1.519150 -1.498764 
-0.727866 -1.416730 -0.453932 
0.981048 -0.450392 0.226264 
0.404126 -0.137638 1.907712 
0.618000 -0.186102 -0.635090 
-1.397198 0.240425 1.105197 
1.108982 1.751945 -1.318705 
1.476669 0.515458 -1.875118 
-1.734489 0.941740 -0.347362 
0.295358 -1.558458 1.266823 
1.951781 0.548662 1.761223 
-1.558458 -0.486892 1.369121 
-1.686270 0.713217 -1.901730 
1.601917 0.659139 1.928953 
-1.856807 -0.835170 0.410352 
1.641591 0.008728 1.634510 
1.564806 1.488876 -0.682211 
-1.506455 0.739830 -1.728629 
-1.658071 0.158757 -0.645711 
-1.664418 -0.811609 0.474197 
1.510727 -1.783441 -1.804437 
-1.661977 -0.628986 1.859615 
-1.726188 -1.208594 -0.508621 
-1.165868 0.364696 -0.781823 
-1.369610 0.039735 1.561876 
1.399029 -1.915403 -0.869106 
-0.434523 -0.970672 0.385205 
0.517411 -0.577349 0.135197 
-0.711142 -1.899899 -0.718345 
1.779290 -1.074435 0.889981 
-1.510117 -0.195379 -0.016663 
1.360942 -1.257912 1.165868 
