Iteration Step: -1
-1.019104 0.456954 -1.905545 
1.543352 -1.698813 2.788507 
2.995239 -2.024018 -0.758721 
-1.194891 2.872005 -0.221107 
-1.798975 2.617847 0.410260 
0.120945 -0.254982 -2.482894 
-1.620075 -0.741874 -2.809748 
-0.131382 -0.813471 0.379315 
2.957519 2.120335 1.286813 
0.107761 0.794977 -1.386425 
0.029206 -2.373211 2.177465 
1.272347 1.385693 -1.202582 
-2.841426 2.875118 -0.915097 
0.372540 1.531266 0.777947 
-1.902982 0.779229 -0.365581 
-2.759758 -1.336802 0.852657 
0.388470 2.499924 2.840877 
-0.208655 1.308786 2.995056 
0.845699 1.696433 2.311502 
-2.922178 -2.357646 0.061617 
2.880612 2.149632 0.526902 
2.788690 -2.115024 -0.098056 
-0.609485 1.160284 -1.519913 
-1.415357 -2.116855 -2.136631 
-0.919858 2.575915 -1.378918 
0.983032 -1.768944 -1.896023 
-1.496109 0.091281 2.665639 
2.168493 1.294870 0.135960 
-1.513871 2.356182 1.171453 
0.876644 -0.785821 2.877682 
-0.335917 -2.848201 0.592090 
-0.905576 -2.865047 2.944518 
-2.544420 -0.773003 -2.454695 
2.525376 1.338450 1.697165 
-0.461531 0.044954 -2.968688 
2.309488 -0.710929 1.456740 
0.661672 -1.538957 1.049135 
-0.874813 1.732322 -1.976226 
-1.911771 1.952971 0.241432 
-0.722281 -0.488082 -1.035218 
-2.109165 -0.775933 -2.393170 
-1.542985 -0.430952 1.794763 
1.481094 -2.452498 1.681051 
-2.734855 -2.675893 1.949309 
2.869442 -1.150395 2.684683 
-1.878811 2.108432 0.045503 
1.999664 2.014863 0.691153 
-1.487869 0.246925 2.123081 
-0.199133 -2.029328 1.648458 
-0.494858 -1.453261 0.111423 
-1.865261 -2.474471 0.827387 
-2.271584 -0.935789 -2.604846 
0.310282 -1.557451 1.744591 
-1.582720 -2.135716 0.837092 
1.048952 -1.403821 -2.467879 
1.350719 -2.199988 -1.311899 
2.475021 0.996948 0.885617 
1.327281 1.854274 2.236061 
0.597949 -1.228950 -2.164647 
-1.000061 1.098575 2.549547 
0.634205 0.564074 -0.563524 
-0.851375 -2.475936 -0.961791 
-0.900449 2.068148 1.769128 
0.574694 2.693289 2.492783 
-0.336467 -1.799890 -1.819849 
1.503067 2.056063 2.560534 
2.036104 -2.377789 -1.816370 
-2.581591 -2.346660 1.007569 
2.400861 -2.441877 0.657460 
-2.599536 -1.488418 0.338298 
1.875881 2.967956 0.656178 
3.000000 2.096714 -0.825739 
1.913419 -1.161748 -0.936522 
-0.722465 -0.527817 -0.040559 
0.206824 -1.607623 2.173986 
1.540605 1.052065 -2.177465 
1.290842 0.156835 -2.108432 
0.325480 -1.200934 0.530747 
2.362041 -2.195227 0.283731 
2.030793 0.164525 -0.831233 
2.654103 1.271249 0.510239 
2.052584 0.702506 2.221595 
-0.267434 0.550157 1.393567 
2.069430 -0.073885 0.872982 
0.066378 1.596454 0.859981 
2.010285 0.306437 -0.682180 
-0.050264 -2.386212 -0.086520 
-1.035218 2.121616 1.451247 
2.033723 -0.546495 1.461318 
2.628834 2.898374 1.226753 
0.124790 -1.351817 2.925291 
2.535448 -0.823176 2.979309 
-1.717307 2.485275 -2.082980 
-2.907346 -1.951872 2.865780 
-0.662771 1.260994 0.064730 
1.047487 2.097812 0.028657 
-1.495743 2.176550 -0.901913 
-0.801202 -0.212317 2.877865 
-0.444319 1.004273 -2.691458 
2.725883 -2.314798 0.770623 
-2.251625 0.420148 -0.798822 
1.130253 -2.966491 -2.891781 
1.178228 -0.502182 2.350139 
2.277261 -1.284249 -2.817072 
2.159154 -0.939817 0.865108 
-1.911771 -2.552660 -2.220496 
2.383832 1.129887 2.251442 
0.863460 -0.226051 2.303629 
-0.263039 -1.645161 -0.468123 
-0.284646 2.913755 -0.196570 
2.478500 -2.234230 1.062136 
0.959594 2.425764 -0.538255 
-2.183141 -0.704520 -1.756493 
-0.751030 -2.172338 -1.331858 
0.425642 -2.089755 2.089572 
2.538011 0.417402 -0.571947 
-0.052827 1.716208 -0.941832 
0.344157 -1.619526 -0.664052 
0.746452 -2.248329 2.508347 
0.012543 -1.408582 2.421186 
1.859218 -0.863277 -1.724631 
0.500534 -1.975310 0.590991 
-0.019501 -1.465529 -1.001526 
0.383893 -1.797143 0.905026 
-0.785638 -1.728660 -2.342448 
1.032838 1.315195 2.273232 
1.890530 -2.308756 0.097507 
2.020173 -1.673177 0.118565 
2.815608 -1.856105 -1.164129 
2.522264 -0.695914 1.836513 
-1.397229 -1.825343 1.954802 
2.511826 0.042390 0.272927 
-0.028657 -1.254219 -0.915464 
1.684713 0.686575 -2.330546 
1.867458 -0.574877 1.176214 
-0.961425 -2.918333 1.353649 
1.699728 -1.825709 -2.342448 
2.596057 1.875149 1.613850 
1.626667 2.415327 1.445937 
1.686544 -0.367962 -1.534013 
0.459151 0.189429 0.868404 
-1.791650 -1.800623 0.121128 
2.081149 -1.797693 -2.386578 
-0.850093 2.976928 -1.338450 
2.095431 -2.875118 -0.895871 
1.098575 -2.587268 -1.517716 
0.437910 2.433821 1.932280 
-0.741508 1.664205 -2.818903 
-1.311716 -1.905728 -0.037995 
1.383679 -0.306436 -2.429426 
-1.469375 -2.764153 0.138157 
-0.233192 2.890866 -1.945097 
-2.007904 1.425062 0.692435 
2.742729 1.332774 1.531816 
2.498642 -1.070192 -1.943083 
-0.158299 1.787988 -1.005737 
0.149510 -0.737663 2.140294 
