Iteration Step: -1
-1.995453 2.562731 2.506699 
-2.115391 0.526902 1.618061 
1.589496 1.835414 -0.122959 
-1.609455 2.863949 0.415388 
1.509293 -2.217200 -0.766778 
2.419721 -0.220191 -1.608173 
-2.627186 -2.554125 1.221808 
0.678518 -2.752800 -2.777703 
-0.061434 2.547533 1.059755 
0.137059 -0.588610 -1.813074 
-0.666799 0.790582 2.756829 
1.674642 -1.485122 -0.210303 
-1.603961 -1.018738 0.302042 
-1.678121 1.477066 -1.889614 
-0.455122 2.262795 -1.545915 
-2.564928 0.617176 -1.094546 
1.020936 1.402173 2.807184 
-2.839961 2.937010 -0.275307 
-2.840877 -2.304544 -0.050813 
1.552691 -1.618793 2.274514 
0.214149 2.385479 -1.492080 
-2.578845 -2.639454 1.688192 
-0.994018 2.309671 1.450697 
-2.843989 0.259194 0.024262 
-1.025697 -0.486801 1.926420 
-0.800653 -2.546983 1.924039 
-2.105686 -0.439558 1.947112 
1.189398 -1.756859 -1.291208 
-1.726646 0.994385 0.063998 
-2.100009 -0.156285 -0.996399 
0.049165 0.576708 1.640584 
2.653554 -2.113193 0.994202 
-1.586749 1.342662 2.116856 
-1.338450 2.574450 -2.566759 
2.123081 2.876034 0.551439 
1.502701 -1.630329 -2.784478 
0.302591 -0.698660 -1.548845 
1.396131 2.724601 0.529099 
1.219245 0.045503 0.226600 
-0.120762 1.541704 1.994171 
1.585467 1.201849 -0.720084 
1.639668 0.609485 1.569903 
-1.635273 -0.925901 0.490829 
-1.624470 -0.113986 -1.901700 
-2.433638 -2.058077 2.473922 
1.399793 -2.008454 -1.083926 
0.868954 -0.974425 -1.821131 
-0.988159 -1.663106 0.740043 
-0.135777 2.775140 0.948973 
-2.815424 -1.259896 -2.221045 
2.006257 1.738365 -2.213355 
1.616047 1.890896 2.490768 
-1.267037 0.092746 -0.936155 
-0.595935 -0.621937 0.331706 
-2.537462 2.240456 -1.024415 
1.292306 -0.051363 0.007599 
1.990875 0.393048 -1.531999 
2.329997 1.952605 0.845882 
-1.021119 -0.434065 0.872066 
-2.331278 -0.676321 0.754692 
-1.510208 -2.381085 0.835444 
0.801386 0.667348 -0.455855 
2.631947 -0.336833 0.095676 
-0.390851 -1.141606 0.907224 
-2.932981 0.055941 -0.077181 
2.864681 -1.284799 -2.144322 
-1.810144 -2.922361 -1.542802 
0.076083 -0.418866 0.628712 
0.912900 2.974182 -1.610187 
2.533067 0.746269 0.759453 
0.979370 -2.897275 -2.739433 
0.835810 -2.654469 -0.094577 
2.296487 2.206946 -2.181127 
-0.143284 1.410230 0.906125 
0.701407 -0.920591 0.148595 
1.688559 -2.114475 -0.873348 
1.582171 0.847347 -2.629749 
2.487289 -0.588794 0.205725 
0.634022 2.539659 1.427992 
-2.084811 1.229133 1.599933 
-2.522629 0.255898 -2.487289 
-0.073153 -2.488571 1.566058 
-0.339946 -1.127140 -0.185583 
2.625721 1.401074 0.185949 
0.449446 -0.437544 2.266091 
0.647755 -0.078280 2.471542 
0.555468 -1.788354 2.531602 
-0.303323 2.360027 -0.757439 
-1.755028 0.852840 -1.609088 
-2.728812 -2.484542 1.088870 
-1.022584 0.216346 -0.297281 
-0.012360 0.100803 0.065645 
-2.544237 2.226356 0.968017 
-2.007904 0.305887 -1.410779 
0.588977 0.450728 -0.024995 
-1.478896 -2.136631 1.012513 
-1.937407 -0.088900 -0.200781 
1.436415 -0.379314 2.371197 
2.758660 1.035951 -0.691336 
-0.684377 -1.615131 0.495956 
0.898434 -0.373089 -1.927885 
-0.859432 -2.585070 1.873318 
0.269997 -2.732475 -2.125828 
1.557634 -1.869106 0.039460 
0.965636 -1.619526 1.723167 
2.840327 -2.843074 -0.334452 
-0.517197 -1.113407 2.991211 
-0.197302 -0.553087 1.575396 
0.547960 2.882626 0.935972 
0.753594 -2.272500 -2.495712 
-1.621357 -2.311136 1.048219 
-0.111057 -0.437178 2.178381 
1.051699 -2.228004 0.217261 
2.048372 -1.234260 2.040681 
0.932676 0.162877 -1.659810 
1.255318 2.391705 -1.579974 
1.515336 1.839259 0.481124 
1.681051 -1.095279 -2.133518 
-0.755058 0.842036 -0.237770 
1.347606 0.059420 -2.468795 
-1.275643 -0.570666 1.584918 
0.794611 1.329112 0.591723 
-2.126377 -2.940489 1.294504 
2.803705 0.101535 -0.438459 
-1.130436 -0.780145 0.749931 
-1.139225 2.094882 -0.367779 
1.803003 -1.207709 -2.780267 
1.101871 -2.735221 1.721702 
-0.314859 1.554155 1.308054 
2.757378 -0.350383 -0.597217 
0.484787 2.283120 0.007782 
-0.637135 1.854457 1.096377 
1.004822 0.522874 1.208808 
-1.033753 0.987793 -1.401257 
1.395398 1.127689 1.805017 
-2.008637 -0.442122 -1.082278 
2.674429 -0.021698 -0.273659 
0.080294 2.880978 2.256203 
1.536943 -2.487472 1.467360 
-0.155736 2.690726 0.582751 
-0.243629 1.669881 -2.196692 
-2.194311 1.619892 2.274514 
-1.670980 -2.704825 2.074374 
2.614185 1.794580 2.605762 
-0.034699 -1.312082 0.467757 
-0.351848 -2.294290 -2.905515 
0.323466 -0.390118 0.859981 
1.115421 1.530351 2.690726 
1.270333 -1.595538 2.763604 
-0.529649 0.928465 -1.786157 
1.179144 0.687857 2.499374 
1.160467 -2.199622 0.113437 
2.604846 0.096591 -2.372295 
-0.891659 2.267739 -1.768761 
-2.660695 -1.418287 -0.310648 
1.711997 2.040132 -1.400708 
-2.382183 -0.558946 -0.842402 
-2.767449 2.057161 -1.895657 
0.843318 0.478378 -0.041841 
1.001160 -0.387005 2.883908 
0.406415 -0.931394 -0.301309 
2.645314 0.848445 2.311502 
1.711997 1.289743 0.643910 
1.297983 2.250893 -2.854060 
-0.835078 1.362804 -1.802820 
0.195105 0.409528 1.601764 
-0.652882 1.207526 2.978393 
2.021638 -2.526841 -1.501785 
0.691885 -1.307138 0.250038 
-1.495926 -0.700308 2.023103 
-2.621143 0.911802 -2.786676 
-2.122715 2.924742 -0.275674 
1.687826 -2.730461 1.292123 
-2.311869 0.454756 -0.084139 
-2.601184 0.118198 -2.271218 
1.709250 -1.431654 2.449751 
1.784142 -0.193823 -2.642201 
0.263222 -2.778253 -2.442427 
0.019501 -1.847133 0.056490 
0.754509 -1.328196 2.932981 
2.240822 1.178228 -1.145451 
-0.580554 -2.718558 1.147832 
0.693350 -1.757591 -1.238105 
-2.011750 0.523789 -0.333537 
-2.751518 0.266152 1.784692 
1.858303 2.893430 -0.178808 
0.733268 2.206031 -1.882656 
-0.754875 -0.181555 -1.026795 
-2.225990 -1.831202 -0.145665 
1.371410 0.903378 -0.625599 
2.967589 -2.762871 -1.494095 
1.806299 1.645528 -2.214270 
-1.113956 -2.024567 -2.091769 
2.355815 0.950987 1.395764 
0.470504 -0.536790 -1.506363 
1.137761 1.023133 -2.201270 
2.499557 0.284463 2.123264 
-2.550279 1.312815 1.484756 
-0.195471 -0.030305 1.506913 
-0.530198 -0.088168 0.177343 
0.474532 -2.345195 1.403089 
-1.523942 -1.180425 -0.751030 
-2.788873 -2.023652 1.052980 
2.903501 -1.355296 -0.986694 
0.009064 -1.820582 -0.590258 
0.883053 0.286477 -2.234046 
-2.811213 2.854244 -0.579089 
2.730827 -1.284249 0.715690 
2.261696 -2.633778 -2.331828 
-1.132633 1.891446 -2.803156 
-2.104770 -2.331828 -2.199439 
-0.341594 2.859004 -2.481063 
-1.858486 0.517197 1.183722 
-2.630482 1.939787 2.240089 
2.810663 -2.062838 0.756706 
0.621571 1.358043 0.304971 
0.206275 2.787408 1.007935 
0.128086 1.455641 0.113071 
1.101688 0.293436 2.996338 
-1.126225 2.526109 -1.084841 
0.599414 -0.880672 -0.808527 
-2.022919 -1.968902 0.748283 
0.120579 2.734123 1.366833 
-0.957762 0.287759 -2.848384 
-0.028474 -2.766716 0.561327 
2.581592 -0.621387 -0.108860 
-1.521012 -0.851009 0.021699 
1.836696 2.807550 2.646230 
-2.683401 -2.136082 0.759820 
-0.209754 2.017060 -1.211737 
1.134465 -2.185888 -2.308939 
-1.904813 -2.904416 -1.211737 
1.666585 -0.568102 2.981872 
-0.201147 -2.466598 1.154241 
0.924253 2.536180 2.997437 
0.861446 -2.466231 0.900632 
-2.424299 -2.666005 2.850948 
-1.690573 -0.143101 1.099857 
-2.012116 0.137608 0.748283 
-2.828059 -0.744072 1.846583 
-2.661428 -0.954283 -2.132969 
1.872402 -0.020600 2.716910 
-0.487167 0.970031 -0.849727 
-1.749535 2.321391 -0.740409 
-2.125828 1.215583 2.867794 
-2.400311 -2.433088 0.999878 
-0.758538 2.140843 2.877499 
-2.211524 -0.380962 -0.418866 
-0.784539 -2.053499 1.938139 
2.438765 -2.108615 0.795892 
-0.821528 -1.857936 -0.069124 
-0.994751 -1.560564 -0.905393 
-1.457289 2.446455 -1.792566 
0.188513 -2.473922 -2.530137 
0.934507 -1.427992 -0.768425 
-1.828455 -1.347606 -0.857234 
2.697501 1.237922 1.970000 
-2.546983 -2.759758 1.971282 
-0.857051 -2.370281 2.879696 
1.286996 -2.572619 1.716758 
-2.887936 -2.885556 -1.432935 
0.714042 -0.470138 -2.009186 
0.390667 -0.921873 -1.981170 
-2.405072 -2.565660 0.602161 
-1.900601 0.029389 0.470321 
1.712180 -0.777581 -2.103854 
-1.904813 -0.642079 2.245216 
2.627736 -1.537309 -1.725913 
0.430036 2.106418 2.998169 
1.324717 2.594958 1.129521 
-1.228217 2.540391 1.495010 
-1.535661 -2.604663 -2.277261 
1.143803 -0.040925 2.110080 
-2.872921 -0.561144 -2.240455 
0.121677 -0.190161 0.351299 
-2.108615 0.476730 -0.598315 
1.528153 -1.494461 1.710532 
0.826106 1.514237 0.873898 
-1.616413 -0.840937 -0.294168 
0.154454 0.810175 0.484787 
0.201697 -0.532029 0.902646 
-1.251472 -0.174596 -1.503983 
-2.614918 1.988129 1.713645 
-1.015076 -2.976928 2.618580 
-0.759636 -1.258614 2.628285 
-0.419050 2.161535 0.720268 
0.729423 0.291788 0.978637 
2.594226 0.040010 1.358593 
0.285745 1.822962 -1.866726 
-1.461867 -2.667470 0.746635 
1.555986 -0.874447 1.906827 
-1.681783 1.894559 -0.523240 
0.568835 -2.513657 -1.306589 
2.156407 1.546098 1.507645 
-0.684927 0.036897 -2.834834 
1.603046 -2.474471 -0.672475 
1.792200 0.890194 -2.960448 
2.892880 -2.645497 -1.429640 
-2.010285 -1.853725 1.182806 
2.016510 -2.510727 -1.540422 
-0.198218 -1.693869 1.921110 
-0.277322 -1.382763 -0.994934 
-2.795648 0.571581 1.633809 
-0.023713 2.528123 -2.337870 
-2.007355 0.658559 -1.759423 
1.918729 -2.090304 2.905149 
2.658864 -1.123661 0.836726 
0.879940 -2.069979 -2.369365 
0.380230 2.056795 0.204077 
-1.797693 -0.180273 -2.753349 
1.322703 -0.763848 -1.989227 
-1.677572 -1.377819 -0.556749 
-2.722587 2.513474 1.916715 
2.453963 -1.430555 2.777703 
-0.169286 1.004639 0.324381 
-0.904660 -1.070925 -2.968688 
1.515885 -0.966918 -1.132450 
2.167760 1.397229 1.618061 
-0.487716 -2.629017 -2.326334 
1.647359 1.938139 0.835444 
-1.853908 2.259499 -1.261360 
-1.157903 -1.861049 2.266091 
0.498520 2.794549 1.130436 
-1.302377 0.407148 2.830256 
-2.442610 0.868221 2.973999 
2.489670 2.447920 -2.308206 
-1.662923 0.902463 1.993073 
-0.308817 0.153356 0.110325 
0.951170 2.894895 -2.451033 
1.456007 -0.914365 1.209540 
-0.439741 -2.456526 -0.616077 
-0.221107 -0.140538 -0.779595 
2.108799 -1.818751 0.377117 
-2.264260 0.728508 -0.185949 
1.636555 0.677969 1.323985 
-0.985778 0.235573 -1.579974 
2.389142 1.134099 -0.210486 
2.971069 0.719718 -2.330180 
-0.251320 -2.204016 -2.773125 
-1.548662 -1.526322 2.069064 
0.894955 -0.024445 -0.472518 
1.320139 1.210090 1.439894 
1.831752 -1.447218 -1.250923 
-1.166875 -1.066164 -1.678854 
2.743462 1.681601 -1.317209 
2.388043 -0.876644 0.141820 
0.311197 -2.697500 2.931150 
0.557116 1.996735 2.315348 
1.380566 -1.212287 2.026582 
-1.600482 1.381665 1.219428 
1.978424 1.225837 -1.429273 
0.605823 2.022187 0.047700 
1.876247 -0.744438 -2.839411 
2.807917 -0.168920 1.514969 
-1.561296 2.731376 1.764550 
-2.870540 -1.648274 -2.881710 
-0.863826 -0.414472 -0.068209 
2.523911 1.304941 2.833919 
2.573168 -0.175146 1.552691 
-2.631397 2.290445 1.534013 
1.970916 0.361004 2.544603 
0.953734 1.258980 -1.216315 
-2.553392 -2.870723 -0.390301 
-2.395916 2.006257 0.757073 
-1.044374 -1.583453 -2.189001 
2.033357 2.420087 0.581286 
1.106998 1.243965 0.912717 
2.821650 0.286844 2.189550 
-0.976257 0.812555 -2.025117 
-1.554704 2.883725 -1.491348 
-2.296670 -2.866878 1.330210 
0.779412 -2.912290 -0.723197 
0.723930 0.806879 -0.452742 
0.207923 1.098575 -1.287362 
-1.629231 -2.772210 -2.935545 
0.164342 1.811060 -1.579058 
-0.913083 -2.990478 -1.408765 
-1.178228 2.173803 2.027864 
0.310648 -0.069857 1.888150 
-0.472518 1.252754 -1.110843 
-1.967070 1.909207 1.893643 
-0.835444 0.949889 -1.482192 
-0.490280 -2.791436 1.110111 
2.682486 -1.845119 0.906675 
-0.739860 0.957762 0.460982 
2.315897 -1.732139 0.417036 
-0.467208 -0.031037 2.210975 
1.256234 -1.697897 0.120029 
1.550493 0.401288 0.777398 
-0.493393 1.874966 1.161748 
-2.172521 -1.108463 -2.918149 
