Iteration Step: -1
-0.679403 0.304636 -1.270363 
1.028901 -1.132542 1.859004 
1.996826 -1.349345 -0.505814 
-0.796594 1.914670 -0.147404 
-1.199316 1.745231 0.273507 
0.080630 -0.169988 -1.655263 
-1.080050 -0.494583 -1.873165 
-0.087588 -0.542314 0.252876 
1.971679 1.413556 0.857875 
0.071841 0.529984 -0.924284 
0.019471 -1.582141 1.451643 
0.848232 0.923795 -0.801721 
-1.894284 1.916745 -0.610065 
0.248360 1.020844 0.518631 
-1.268654 0.519486 -0.243721 
-1.839839 -0.891201 0.568438 
0.258980 1.666616 1.893918 
-0.139103 0.872524 1.996704 
0.563799 1.130955 1.541002 
-1.948119 -1.571764 0.041078 
1.920408 1.433088 0.351268 
1.859127 -1.410016 -0.065371 
-0.406323 0.773522 -1.013276 
-0.943571 -1.411237 -1.424421 
-0.613239 1.717277 -0.919279 
0.655354 -1.179296 -1.264016 
-0.997406 0.060854 1.777093 
1.445662 0.863246 0.090640 
-1.009247 1.570788 0.780969 
0.584430 -0.523881 1.918455 
-0.223945 -1.898801 0.394727 
-0.603717 -1.910031 1.963012 
-1.696280 -0.515336 -1.636464 
1.683584 0.892300 1.131443 
-0.307688 0.029969 -1.979125 
1.539659 -0.473952 0.971160 
0.441114 -1.025971 0.699423 
-0.583209 1.154881 -1.317484 
-1.274514 1.301981 0.160955 
-0.481521 -0.325388 -0.690146 
-1.406110 -0.517289 -1.595447 
-1.028657 -0.287301 1.196509 
0.987396 -1.634999 1.120701 
-1.823237 -1.783929 1.299539 
1.912961 -0.766930 1.789788 
-1.252541 1.405622 0.030335 
1.333110 1.343242 0.460768 
-0.991913 0.164617 1.415387 
-0.132756 -1.352885 1.098972 
-0.329905 -0.968841 0.074282 
-1.243507 -1.649647 0.551592 
-1.514390 -0.623859 -1.736564 
0.206854 -1.038301 1.163060 
-1.055147 -1.423810 0.558061 
0.699301 -0.935881 -1.645253 
0.900479 -1.466659 -0.874599 
1.650014 0.664632 0.590411 
0.884854 1.236183 1.490707 
0.398633 -0.819300 -1.443098 
-0.666707 0.732383 1.699698 
0.422803 0.376049 -0.375683 
-0.567583 -1.650624 -0.641194 
-0.600299 1.378765 1.179418 
0.383129 1.795526 1.661855 
-0.224311 -1.199927 -1.213233 
1.002045 1.370708 1.707022 
1.357402 -1.585192 -1.210913 
-1.721061 -1.564440 0.671712 
1.600574 -1.627918 0.438307 
-1.733024 -0.992279 0.225532 
1.250587 1.978637 0.437452 
2.000000 1.397809 -0.550493 
1.275613 -0.774499 -0.624348 
-0.481643 -0.351878 -0.027039 
0.137883 -1.071749 1.449324 
1.027070 0.701376 -1.451643 
0.860561 0.104556 -1.405622 
0.216987 -0.800623 0.353832 
1.574694 -1.463485 0.189154 
1.353862 0.109684 -0.554155 
1.769402 0.847499 0.340159 
1.368389 0.468337 1.481063 
-0.178289 0.366771 0.929044 
1.379620 -0.049257 0.581988 
0.044252 1.064302 0.573321 
1.340190 0.204291 -0.454787 
-0.033509 -1.590808 -0.057680 
-0.690146 1.414411 0.967498 
1.355815 -0.364330 0.974212 
1.752556 1.932249 0.817835 
0.083194 -0.901212 1.950194 
1.690298 -0.548784 1.986206 
-1.144871 1.656850 -1.388653 
-1.938231 -1.301248 1.910520 
-0.441847 0.840663 0.043153 
0.698324 1.398541 0.019104 
-0.997162 1.451033 -0.601276 
-0.534135 -0.141545 1.918577 
-0.296213 0.669515 -1.794305 
1.817255 -1.543199 0.513749 
-1.501083 0.280099 -0.532548 
0.753502 -1.977660 -1.927854 
0.785486 -0.334788 1.566759 
1.518174 -0.856166 -1.878048 
1.439436 -0.626545 0.576739 
-1.274514 -1.701773 -1.480331 
1.589221 0.753258 1.500961 
0.575640 -0.150700 1.535753 
-0.175359 -1.096774 -0.312082 
-0.189764 1.942503 -0.131047 
1.652333 -1.489486 0.708091 
0.639729 1.617176 -0.358837 
-1.455428 -0.469680 -1.170995 
-0.500687 -1.448225 -0.887905 
0.283761 -1.393170 1.393048 
1.692007 0.278268 -0.381298 
-0.035218 1.144139 -0.627888 
0.229438 -1.079684 -0.442701 
0.497635 -1.498886 1.672231 
0.008362 -0.939054 1.614124 
1.239479 -0.575518 -1.149754 
