Iteration Step: -1
-0.665151 0.854244 0.835566 
-0.705130 0.175634 0.539354 
0.529832 0.611805 -0.040986 
-0.536485 0.954649 0.138462 
0.503098 -0.739067 -0.255593 
0.806574 -0.073397 -0.536058 
-0.875729 -0.851375 0.407269 
0.226173 -0.917600 -0.925901 
-0.020478 0.849177 0.353252 
0.045686 -0.196203 -0.604358 
-0.222266 0.263527 0.918943 
0.558214 -0.495041 -0.070101 
-0.534654 -0.339579 0.100681 
-0.559374 0.492355 -0.629871 
-0.151708 0.754265 -0.515305 
-0.854976 0.205725 -0.364849 
0.340312 0.467391 0.935728 
-0.946654 0.979003 -0.091769 
-0.946959 -0.768181 -0.016938 
0.517563 -0.539598 0.758171 
0.071383 0.795160 -0.497360 
-0.859615 -0.879818 0.562731 
-0.331339 0.769890 0.483566 
-0.947996 0.086398 0.008087 
-0.341899 -0.162267 0.642140 
-0.266884 -0.848994 0.641346 
-0.701895 -0.146519 0.649037 
0.396466 -0.585620 -0.430403 
-0.575549 0.331462 0.021332 
-0.700003 -0.052095 -0.332133 
0.016388 0.192236 0.546861 
0.884518 -0.704398 0.331401 
-0.528916 0.447554 0.705619 
-0.446150 0.858150 -0.855586 
0.707694 0.958678 0.183813 
0.500900 -0.543443 -0.928159 
0.100864 -0.232887 -0.516282 
0.465377 0.908200 0.176366 
0.406415 0.015168 0.075533 
-0.040254 0.513901 0.664724 
0.528489 0.400617 -0.240028 
0.546556 0.203162 0.523301 
-0.545091 -0.308634 0.163610 
-0.541490 -0.037996 -0.633900 
-0.811212 -0.686026 0.824641 
0.466597 -0.669485 -0.361309 
0.289651 -0.324808 -0.607044 
-0.329386 -0.554369 0.246681 
-0.045259 0.925047 0.316324 
-0.938475 -0.419965 -0.740349 
0.668752 0.579455 -0.737785 
0.538682 0.630299 0.830256 
-0.422346 0.030915 -0.312052 
-0.198645 -0.207312 0.110569 
-0.845820 0.746818 -0.341472 
0.430769 -0.017121 0.002533 
0.663625 0.131016 -0.510666 
0.776666 0.650868 0.281960 
-0.340373 -0.144688 0.290689 
-0.777093 -0.225440 0.251564 
-0.503403 -0.793695 0.278481 
0.267128 0.222449 -0.151952 
0.877316 -0.112278 0.031892 
-0.130284 -0.380535 0.302408 
-0.977660 0.018647 -0.025727 
0.954894 -0.428266 -0.714774 
-0.603381 -0.974120 -0.514267 
0.025361 -0.139622 0.209571 
0.304300 0.991394 -0.536729 
0.844356 0.248756 0.253151 
0.326457 -0.965758 -0.913144 
0.278603 -0.884823 -0.031526 
0.765496 0.735649 -0.727042 
-0.047761 0.470077 0.302042 
0.233802 -0.306864 0.049532 
0.562853 -0.704825 -0.291116 
0.527390 0.282449 -0.876583 
0.829096 -0.196265 0.068575 
0.211341 0.846553 0.475997 
-0.694937 0.409711 0.533311 
-0.840876 0.085299 -0.829096 
-0.024384 -0.829524 0.522019 
-0.113315 -0.375713 -0.061861 
0.875240 0.467025 0.061983 
0.149815 -0.145848 0.755364 
0.215918 -0.026093 0.823847 
0.185156 -0.596118 0.843867 
-0.101108 0.786676 -0.252480 
-0.585009 0.284280 -0.536363 
-0.909604 -0.828181 0.362957 
-0.340861 0.072115 -0.099094 
-0.004120 0.033601 0.021882 
-0.848079 0.742119 0.322672 
-0.669301 0.101962 -0.470260 
0.196326 0.150243 -0.008332 
-0.492965 -0.712210 0.337504 
-0.645802 -0.029633 -0.066927 
0.478805 -0.126438 0.790399 
0.919553 0.345317 -0.230445 
-0.228126 -0.538377 0.165319 
0.299478 -0.124363 -0.642628 
-0.286477 -0.861690 0.624439 
0.089999 -0.910825 -0.708609 
0.519211 -0.623035 0.013153 
0.321879 -0.539842 0.574389 
0.946776 -0.947691 -0.111484 
-0.172399 -0.371136 0.997070 
-0.065767 -0.184362 0.525132 
0.182653 0.960875 0.311991 
0.251198 -0.757500 -0.831904 
-0.540452 -0.770379 0.349406 
-0.037019 -0.145726 0.726127 
0.350566 -0.742668 0.072420 
0.682791 -0.411420 0.680227 
0.310892 0.054292 -0.553270 
0.418439 0.797235 -0.526658 
0.505112 0.613086 0.160375 
0.560350 -0.365093 -0.711173 
-0.251686 0.280679 -0.079257 
0.449202 0.019807 -0.822932 
-0.425214 -0.190222 0.528306 
0.264870 0.443037 0.197241 
-0.708792 -0.980163 0.431501 
0.934568 0.033845 -0.146153 
-0.376812 -0.260048 0.249977 
-0.379742 0.698294 -0.122593 
0.601001 -0.402570 -0.926756 
0.367290 -0.911740 0.573901 
-0.104953 0.518052 0.436018 
0.919126 -0.116794 -0.199072 
0.161595 0.761040 0.002594 
-0.212378 0.618152 0.365459 
0.334941 0.174291 0.402936 
-0.344584 0.329264 -0.467086 
0.465133 0.375896 0.601672 
-0.669546 -0.147374 -0.360759 
0.891476 -0.007233 -0.091220 
0.026765 0.960326 0.752068 
0.512314 -0.829157 0.489120 
-0.051912 0.896909 0.194250 
-0.081210 0.556627 -0.732231 
-0.731437 0.539964 0.758171 
-0.556993 -0.901608 0.691458 
0.871395 0.598193 0.868587 
-0.011567 -0.437361 0.155919 
-0.117283 -0.764763 -0.968505 
0.107822 -0.130039 0.286660 
0.371807 0.510117 0.896909 
0.423444 -0.531846 0.921201 
-0.176550 0.309488 -0.595386 
0.393048 0.229286 0.833125 
0.386822 -0.733207 0.037812 
0.868282 0.032197 -0.790765 
-0.297220 0.755913 -0.589587 
-0.886898 -0.472762 -0.103549 
0.570666 0.680044 -0.466903 
-0.794061 -0.186315 -0.280801 
-0.922483 0.685720 -0.631886 
0.281106 0.159459 -0.013947 
0.333720 -0.129002 0.961303 
0.135472 -0.310465 -0.100436 
0.881771 0.282815 0.770501 
0.570666 0.429914 0.214637 
0.432661 0.750298 -0.951353 
-0.278359 0.454268 -0.600940 
0.065035 0.136509 0.533921 
-0.217627 0.402509 0.992798 
0.673879 -0.842280 -0.500595 
0.230628 -0.435713 0.083346 
-0.498642 -0.233436 0.674368 
-0.873714 0.303934 -0.928892 
-0.707572 0.974914 -0.091891 
0.562609 -0.910154 0.430708 
-0.770623 0.151585 -0.028046 
-0.867061 0.039399 -0.757073 
0.569750 -0.477218 0.816584 
0.594714 -0.064608 -0.880734 
0.087741 -0.926084 -0.814142 
0.006500 -0.615711 0.018830 
0.251503 -0.442732 0.977660 
0.746940 0.392743 -0.381817 
-0.193518 -0.906186 0.382611 
0.231117 -0.585864 -0.412702 
-0.670583 0.174596 -0.111179 
-0.917173 0.088717 0.594897 
0.619434 0.964476 -0.059603 
0.244423 0.735343 -0.627552 
-0.251625 -0.060518 -0.342265 
-0.741997 -0.610401 -0.048555 
0.457137 0.301126 -0.208533 
0.989196 -0.920957 -0.498032 
0.602100 0.548509 -0.738090 
-0.371319 -0.674856 -0.697256 
0.785272 0.316996 0.465255 
0.156835 -0.178930 -0.502121 
0.379254 0.341044 -0.733757 
0.833186 0.094821 0.707755 
-0.850093 0.437605 0.494919 
-0.065157 -0.010102 0.502304 
-0.176733 -0.029389 0.059114 
0.158177 -0.781732 0.467696 
-0.507981 -0.393475 -0.250343 
-0.929624 -0.674551 0.350993 
0.967834 -0.451765 -0.328898 
0.003021 -0.606861 -0.196753 
0.294351 0.095492 -0.744682 
-0.937071 0.951415 -0.193030 
0.910276 -0.428083 0.238563 
0.753899 -0.877926 -0.777276 
-0.377544 0.630482 -0.934385 
-0.701590 -0.777276 -0.733146 
-0.113865 0.953001 -0.827021 
-0.619495 0.172399 0.394574 
-0.876827 0.646596 0.746696 
0.936888 -0.687613 0.252236 
0.207190 0.452681 0.101657 
0.068758 0.929136 0.335978 
0.042695 0.485214 0.037690 
0.367229 0.097812 0.998779 
-0.375408 0.842036 -0.361614 
0.199805 -0.293558 -0.269509 
-0.674306 -0.656301 0.249428 
0.040193 0.911374 0.455611 
-0.319254 0.095920 -0.949461 
-0.009491 -0.922239 0.187109 
0.860530 -0.207129 -0.036287 
-0.507004 -0.283670 0.007233 
0.612232 0.935850 0.882077 
-0.894467 -0.712027 0.253273 
-0.069918 0.672353 -0.403912 
0.378155 -0.728629 -0.769646 
-0.634938 -0.968139 -0.403912 
0.555528 -0.189367 0.993957 
-0.067049 -0.822199 0.384747 
0.308084 0.845393 0.999146 
0.287149 -0.822077 0.300211 
-0.808100 -0.888668 0.950316 
-0.563524 -0.047700 0.366619 
-0.670705 0.045869 0.249428 
-0.942686 -0.248024 0.615528 
-0.887143 -0.318094 -0.710990 
0.624134 -0.006867 0.905637 
-0.162389 0.323344 -0.283242 
-0.583178 0.773797 -0.246803 
-0.708609 0.405194 0.955931 
-0.800104 -0.811029 0.333293 
-0.252846 0.713614 0.959166 
-0.737175 -0.126988 -0.139622 
-0.261513 -0.684500 0.646046 
0.812922 -0.702872 0.265297 
-0.273843 -0.619312 -0.023041 
-0.331584 -0.520188 -0.301798 
-0.485763 0.815485 -0.597522 
0.062838 -0.824641 -0.843379 
0.311502 -0.475997 -0.256142 
-0.609485 -0.449202 -0.285745 
0.899167 0.412641 0.656667 
