Iteration Step: -1
-1.330302 1.708487 1.671133 
-1.410260 0.351268 1.078707 
1.059664 1.223609 -0.081973 
-1.072970 1.909299 0.276925 
1.006195 -1.478133 -0.511185 
1.613147 -0.146794 -1.072115 
-1.751457 -1.702750 0.814539 
0.452345 -1.835200 -1.851802 
-0.040956 1.698355 0.706503 
0.091372 -0.392407 -1.208716 
-0.444533 0.527055 1.837886 
1.116428 -0.990081 -0.140202 
-1.069308 -0.679159 0.201361 
-1.118747 0.984710 -1.259743 
-0.303415 1.508530 -1.030610 
-1.709952 0.411451 -0.729698 
0.680624 0.934782 1.871456 
-1.893307 1.958007 -0.183538 
-1.893918 -1.536363 -0.033876 
1.035127 -1.079195 1.516343 
0.142766 1.590320 -0.994720 
-1.719230 -1.759636 1.125462 
-0.662679 1.539781 0.967132 
-1.895993 0.172796 0.016175 
-0.683798 -0.324534 1.284280 
-0.533769 -1.697989 1.282693 
-1.403790 -0.293039 1.298074 
0.792932 -1.171239 -0.860805 
-1.151097 0.662923 0.042665 
-1.400006 -0.104190 -0.664266 
0.032777 0.384472 1.093722 
1.769036 -1.408795 0.662801 
-1.057833 0.895108 1.411237 
-0.892300 1.716300 -1.711173 
1.415387 1.917356 0.367626 
1.001801 -1.086886 -1.856319 
0.201727 -0.465773 -1.032563 
0.930753 1.816401 0.352733 
0.812830 0.030335 0.151067 
-0.080508 1.027802 1.329447 
1.056978 0.801233 -0.480056 
1.093112 0.406323 1.046602 
-1.090182 -0.617267 0.327219 
-1.082980 -0.075991 -1.267800 
-1.622425 -1.372051 1.649281 
0.933195 -1.338969 -0.722617 
0.579302 -0.649617 -1.214087 
-0.658773 -1.108737 0.493362 
-0.090518 1.850093 0.632649 
-1.876949 -0.839930 -1.480697 
1.337504 1.158910 -1.475570 
1.077364 1.260597 1.660512 
-0.844691 0.061831 -0.624104 
-0.397290 -0.414624 0.221137 
-1.691641 1.493637 -0.682943 
0.861537 -0.034242 0.005066 
1.327250 0.262032 -1.021333 
1.553331 1.301737 0.563921 
-0.680746 -0.289376 0.581378 
-1.554186 -0.450880 0.503128 
-1.006806 -1.587390 0.556963 
0.534257 0.444899 -0.303903 
1.754631 -0.224555 0.063784 
-0.260567 -0.761071 0.604816 
-1.955321 0.037294 -0.051454 
1.909787 -0.856532 -1.429548 
-1.206763 -1.948241 -1.028535 
0.050722 -0.279244 0.419141 
0.608600 1.982788 -1.073458 
1.688711 0.497513 0.506302 
0.652913 -1.931516 -1.826289 
0.557207 -1.769646 -0.063051 
1.530992 1.471297 -1.454085 
-0.095523 0.940153 0.604083 
0.467605 -0.613727 0.099063 
1.125706 -1.409650 -0.582232 
1.054781 0.564898 -1.753166 
1.658193 -0.392529 0.137150 
0.422681 1.693106 0.951994 
-1.389874 0.819422 1.066622 
-1.681753 0.170599 -1.658193 
-0.048769 -1.659047 1.044038 
-0.226630 -0.751427 -0.123722 
1.750481 0.934050 0.123966 
0.299631 -0.291696 1.510727 
0.431837 -0.052187 1.647694 
0.370311 -1.192236 1.687735 
-0.202216 1.573351 -0.504959 
-1.170019 0.568560 -1.072726 
-1.819208 -1.656362 0.725913 
-0.681723 0.144230 -0.198187 
-0.008240 0.067202 0.043764 
-1.696158 1.484237 0.645344 
-1.338603 0.203925 -0.940519 
0.392651 0.300485 -0.016663 
-0.985931 -1.424421 0.675008 
-1.291604 -0.059267 -0.133854 
0.957610 -0.252876 1.580798 
1.839106 0.690634 -0.460891 
-0.456252 -1.076754 0.330637 
0.598956 -0.248726 -1.285257 
-0.572955 -1.723380 1.248878 
0.179998 -1.821650 -1.417219 
1.038423 -1.246071 0.026307 
0.643757 -1.079684 1.148778 
1.893551 -1.895383 -0.222968 
-0.344798 -0.742271 1.994140 
-0.131535 -0.368725 1.050264 
0.365307 1.921751 0.623981 
0.502396 -1.515000 -1.663808 
-1.080904 -1.540757 0.698813 
-0.074038 -0.291452 1.452254 
0.701132 -1.485336 0.144841 
1.365581 -0.822840 1.360454 
0.621784 0.108585 -1.106540 
0.836879 1.594470 -1.053316 
1.010224 1.226173 0.320750 
1.120701 -0.730186 -1.422346 
-0.503372 0.561357 -0.158513 
0.898404 0.039613 -1.645863 
-0.850429 -0.380444 1.056612 
0.529740 0.886074 0.394482 
-1.417585 -1.960326 0.863002 
1.869137 0.067690 -0.292306 
-0.753624 -0.520096 0.499954 
-0.759484 1.396588 -0.245186 
1.202002 -0.805139 -1.853511 
0.734581 -1.823481 1.147801 
-0.209906 1.036103 0.872036 
1.838252 -0.233589 -0.398144 
0.323191 1.522080 0.005188 
-0.424757 1.236305 0.730918 
0.669881 0.348583 0.805872 
-0.689169 0.658528 -0.934172 
0.930265 0.751793 1.203345 
-1.339091 -0.294748 -0.721519 
1.782952 -0.014466 -0.182440 
0.053530 1.920652 1.504135 
1.024628 -1.658315 0.978240 
-0.103824 1.793817 0.388501 
-0.162420 1.113254 -1.464461 
-1.462874 1.079928 1.516343 
-1.113987 -1.803217 1.382916 
1.742790 1.196387 1.737175 
-0.023133 -0.874722 0.311838 
-0.234565 -1.529527 -1.937010 
0.215644 -0.260079 0.573321 
0.743614 1.020234 1.793817 
0.846889 -1.063692 1.842402 
-0.353099 0.618976 -1.190771 
0.786096 0.458571 1.666250 
0.773644 -1.466414 0.075625 
1.736564 0.064394 -1.581530 
-0.594440 1.511826 -1.179174 
-1.773797 -0.945524 -0.207099 
1.141331 1.360088 -0.933805 
-1.588122 -0.372631 -0.561602 
-1.844966 1.371441 -1.263772 
0.562212 0.318918 -0.027894 
0.667440 -0.258003 1.922605 
0.270943 -0.620930 -0.200873 
1.763543 0.565630 1.541002 
1.141331 0.859828 0.429273 
0.865322 1.500595 -1.902707 
-0.556719 0.908536 -1.201880 
0.130070 0.273019 1.067843 
-0.435255 0.805017 1.985595 
