Iteration Step: -1
-0.339702 0.152318 -0.635182 
0.514451 -0.566271 0.929502 
0.998413 -0.674673 -0.252907 
-0.398297 0.957335 -0.073702 
-0.599658 0.872616 0.136753 
0.040315 -0.084994 -0.827631 
-0.540025 -0.247292 -0.936583 
-0.043794 -0.271157 0.126438 
0.985839 0.706778 0.428938 
0.035920 0.264992 -0.462142 
0.009735 -0.791070 0.725822 
0.424116 0.461898 -0.400861 
-0.947142 0.958373 -0.305032 
0.124180 0.510422 0.259316 
-0.634327 0.259743 -0.121860 
-0.919919 -0.445601 0.284219 
0.129490 0.833308 0.946959 
-0.069552 0.436262 0.998352 
0.281899 0.565477 0.770501 
-0.974059 -0.785882 0.020539 
0.960204 0.716544 0.175634 
0.929563 -0.705008 -0.032685 
-0.203162 0.386761 -0.506638 
-0.471786 -0.705619 -0.712210 
-0.306619 0.858638 -0.459639 
0.327677 -0.589648 -0.632008 
-0.498703 0.030427 0.888546 
0.722831 0.431623 0.045320 
-0.504624 0.785394 0.390484 
0.292215 -0.261940 0.959227 
-0.111972 -0.949400 0.197363 
-0.301859 -0.955016 0.981506 
-0.848140 -0.257668 -0.818232 
0.841792 0.446150 0.565722 
-0.153844 0.014985 -0.989563 
0.769829 -0.236976 0.485580 
0.220557 -0.512986 0.349712 
-0.291604 0.577441 -0.658742 
-0.637257 0.650990 0.080477 
-0.240761 -0.162694 -0.345073 
-0.703055 -0.258644 -0.797723 
-0.514328 -0.143651 0.598254 
0.493698 -0.817499 0.560350 
-0.911618 -0.891964 0.649770 
0.956481 -0.383465 0.894894 
-0.626270 0.702811 0.015168 
0.666555 0.671621 0.230384 
-0.495956 0.082308 0.707694 
-0.066378 -0.676443 0.549486 
-0.164953 -0.484420 0.037141 
-0.621754 -0.824824 0.275796 
-0.757195 -0.311930 -0.868282 
0.103427 -0.519150 0.581530 
-0.527573 -0.711905 0.279031 
0.349651 -0.467940 -0.822626 
0.450240 -0.733329 -0.437300 
0.825007 0.332316 0.295206 
0.442427 0.618091 0.745354 
0.199316 -0.409650 -0.721549 
-0.333354 0.366192 0.849849 
0.211402 0.188025 -0.187841 
-0.283792 -0.825312 -0.320597 
-0.300150 0.689383 0.589709 
0.191565 0.897763 0.830927 
-0.112155 -0.599963 -0.606616 
0.501022 0.685354 0.853511 
0.678701 -0.792596 -0.605457 
-0.860530 -0.782220 0.335856 
0.800287 -0.813959 0.219153 
-0.866512 -0.496139 0.112766 
0.625294 0.989318 0.218726 
1.000000 0.698904 -0.275246 
0.637806 -0.387249 -0.312174 
-0.240822 -0.175939 -0.013520 
0.068941 -0.535874 0.724662 
0.513535 0.350688 -0.725822 
0.430280 0.052278 -0.702811 
0.108493 -0.400311 0.176916 
0.787347 -0.731742 0.094577 
0.676931 0.054842 -0.277078 
0.884701 0.423749 0.170080 
0.684194 0.234169 0.740532 
-0.089145 0.183386 0.464522 
0.689810 -0.024628 0.290994 
0.022126 0.532151 0.286660 
0.670095 0.102145 -0.227393 
-0.016755 -0.795404 -0.028840 
-0.345073 0.707205 0.483749 
0.677908 -0.182165 0.487106 
0.876278 0.966124 0.408918 
0.041597 -0.450606 0.975097 
0.845149 -0.274392 0.993103 
-0.572436 0.828425 -0.694327 
-0.969115 -0.650624 0.955260 
-0.220923 0.420331 0.021577 
0.349162 0.699271 0.009552 
-0.498581 0.725517 -0.300638 
-0.267067 -0.070772 0.959288 
-0.148106 0.334758 -0.897153 
0.908628 -0.771599 0.256874 
-0.750542 0.140049 -0.266274 
0.376751 -0.988830 -0.963927 
0.392743 -0.167394 0.783380 
0.759087 -0.428083 -0.939024 
0.719718 -0.313272 0.288369 
-0.637257 -0.850887 -0.740165 
0.794610 0.376629 0.750481 
0.287820 -0.075350 0.767876 
-0.087680 -0.548387 -0.156041 
-0.094882 0.971252 -0.065523 
0.826167 -0.744743 0.354045 
0.319865 0.808588 -0.179418 
-0.727714 -0.234840 -0.585498 
-0.250343 -0.724113 -0.443953 
0.141881 -0.696585 0.696524 
0.846004 0.139134 -0.190649 
-0.017609 0.572069 -0.313944 
0.114719 -0.539842 -0.221351 
0.248817 -0.749443 0.836116 
0.004181 -0.469527 0.807062 
0.619739 -0.287759 -0.574877 
0.166845 -0.658437 0.196997 
-0.006500 -0.488510 -0.333842 
0.127964 -0.599048 0.301675 
-0.261879 -0.576220 -0.780816 
0.344279 0.438398 0.757744 
0.630177 -0.769585 0.032502 
0.673391 -0.557726 0.039521 
0.938536 -0.618702 -0.388043 
0.840754 -0.231971 0.612171 
-0.465743 -0.608448 0.651601 
0.837275 0.014130 0.090976 
-0.009552 -0.418073 -0.305155 
0.561571 0.228858 -0.776849 
0.622486 -0.191626 0.392071 
-0.320475 -0.972777 0.451216 
0.566576 -0.608570 -0.780816 
0.865352 0.625050 0.537950 
0.542222 0.805109 0.481979 
0.562181 -0.122654 -0.511338 
0.153050 0.063143 0.289468 
